DigitWidth, DigitHeight, TouchSize, Pressure, Method, Error
75, 100, 3.75, 1, GAUSSIAN, 1.0743865
75, 100, 3.75, 1, GAUSSIAN, 1.446825
75, 100, 3.75, 1, GAUSSIAN, 1.8215395
75, 100, 3.75, 1, GAUSSIAN, 2.0935073
75, 100, 3.75, 1, GAUSSIAN, 2.367789
75, 100, 3.75, 1, GAUSSIAN, 2.4100862
75, 100, 3.75, 1, GAUSSIAN, 2.4357102
75, 100, 3.75, 1, GAUSSIAN, 2.0062501
75, 100, 3.75, 1, GAUSSIAN, 1.6100798
75, 100, 3.75, 1, GAUSSIAN, 1.2315791
75, 100, 3.75, 1, GAUSSIAN, 0.9096568
75, 100, 3.75, 1, GAUSSIAN, 0.5145085
75, 100, 3.75, 1, GAUSSIAN, 0.24964151
75, 100, 3.75, 1, GAUSSIAN, 0.13411337
75, 100, 3.75, 1, GAUSSIAN, 0.10733515
75, 100, 3.75, 1, GAUSSIAN, 0.08076953
75, 100, 3.75, 1, GAUSSIAN, 0.06783057
75, 100, 3.75, 1, GAUSSIAN, 0.08033284
75, 100, 3.75, 1, GAUSSIAN, 0.12802504
75, 100, 3.75, 1, GAUSSIAN, 0.16236411
75, 100, 3.75, 1, GAUSSIAN, 0.2396928
75, 100, 3.75, 1, GAUSSIAN, 0.27363333
75, 100, 3.75, 1, GAUSSIAN, 0.38147467
75, 100, 3.75, 1, GAUSSIAN, 0.49575976
75, 100, 3.75, 1, GAUSSIAN, 0.59797424
75, 100, 3.75, 1, GAUSSIAN, 0.76602364
75, 100, 3.75, 1, GAUSSIAN, 1.0197862
75, 100, 3.75, 1, GAUSSIAN, 1.1508329
75, 100, 3.75, 1, GAUSSIAN, 1.3010371
75, 100, 3.75, 1, GAUSSIAN, 1.5423645
75, 100, 3.75, 1, GAUSSIAN, 1.4331307
75, 100, 3.75, 1, GAUSSIAN, 1.2329872
75, 100, 3.75, 1, GAUSSIAN, 1.1230028
75, 100, 3.75, 1, GAUSSIAN, 1.0651977
75, 100, 3.75, 1, GAUSSIAN, 0.8969689
75, 100, 3.75, 1, GAUSSIAN, 0.6657414
75, 100, 3.75, 1, GAUSSIAN, 0.5306781
75, 100, 3.75, 1, GAUSSIAN, 0.34577277
75, 100, 3.75, 1, GAUSSIAN, 0.22601219
75, 100, 3.75, 1, GAUSSIAN, 0.1002719
75, 100, 3.75, 1, GAUSSIAN, 0.041151218
75, 100, 3.75, 1, GAUSSIAN, 0.055083282
75, 100, 3.75, 1, GAUSSIAN, 0.07148303
75, 100, 3.75, 1, GAUSSIAN, 0.100627035
75, 100, 3.75, 1, GAUSSIAN, 0.124763675
75, 100, 3.75, 1, CUBIC, 0.6553165
75, 100, 3.75, 1, CUBIC, 0.71053725
75, 100, 3.75, 1, CUBIC, 0.75035304
75, 100, 3.75, 1, CUBIC, 0.87869096
75, 100, 3.75, 1, CUBIC, 1.2528411
75, 100, 3.75, 1, CUBIC, 4.990921
75, 100, 3.75, 1, CUBIC, 3.5749688
75, 100, 3.75, 1, CUBIC, 0.8191347
75, 100, 3.75, 1, CUBIC, 0.8378012
75, 100, 3.75, 1, CUBIC, 0.7543846
75, 100, 3.75, 1, CUBIC, 0.76979226
75, 100, 3.75, 1, CUBIC, 0.8082927
75, 100, 3.75, 1, CUBIC, 0.719864
75, 100, 3.75, 1, CUBIC, 0.71621716
75, 100, 3.75, 1, CUBIC, 0.66512877
75, 100, 3.75, 1, CUBIC, 0.57563573
75, 100, 3.75, 1, CUBIC, 0.61040616
75, 100, 3.75, 1, CUBIC, 0.50278187
75, 100, 3.75, 1, CUBIC, 0.43034235
75, 100, 3.75, 1, CUBIC, 0.40424845
75, 100, 3.75, 1, CUBIC, 0.48218352
75, 100, 3.75, 1, CUBIC, 0.47521377
75, 100, 3.75, 1, CUBIC, 0.38496837
75, 100, 3.75, 1, CUBIC, 0.49426606
75, 100, 3.75, 1, CUBIC, 0.4821256
75, 100, 3.75, 1, CUBIC, 0.66529405
75, 100, 3.75, 1, CUBIC, 0.86135936
75, 100, 3.75, 1, CUBIC, 1.1547848
75, 100, 3.75, 1, CUBIC, 1.3625258
75, 100, 3.75, 1, CUBIC, 4.3249717
75, 100, 3.75, 1, CUBIC, 6.8707385
75, 100, 3.75, 1, CUBIC, 7.1306953
75, 100, 3.75, 1, CUBIC, 3.7363749
75, 100, 3.75, 1, CUBIC, 1.1802399
75, 100, 3.75, 1, CUBIC, 0.8114932
75, 100, 3.75, 1, CUBIC, 0.7630678
75, 100, 3.75, 1, CUBIC, 0.7503511
75, 100, 3.75, 1, CUBIC, 0.7392483
75, 100, 3.75, 1, CUBIC, 0.656577
75, 100, 3.75, 1, CUBIC, 0.5692785
75, 100, 3.75, 1, CUBIC, 0.5430587
75, 100, 3.75, 1, CUBIC, 0.57983464
75, 100, 3.75, 1, CUBIC, 0.58663946
75, 100, 3.75, 1, CUBIC, 0.54946744
75, 100, 3.75, 1, CUBIC, 0.5281846
75, 100, 3.75, 1, CUBIC, 0.53605837
75, 100, 3.75, 1, CUBIC, 0.507366
75, 100, 3.75, 1, CUBIC, 0.56505036
75, 100, 3.75, 1, CUBIC, 0.5973031
75, 100, 3.75, 1, CUBIC, 0.5397996
75, 100, 3.75, 1, CUBIC, 0.7698997
75, 100, 3.75, 1, CUBIC, 1.2766652
75, 100, 3.75, 1, CUBIC, 2.4231055
75, 100, 3.75, 1, CUBIC, 6.0542817
75, 100, 3.75, 1, CUBIC, 4.557343
75, 100, 3.75, 1, CUBIC, 0.76017153
75, 100, 3.75, 1, CUBIC, 0.65888053
75, 100, 3.75, 1, CUBIC, 0.46126306
75, 100, 3.75, 1, CUBIC, 0.3563342
75, 100, 3.75, 1, CUBIC, 0.35972112
75, 100, 3.75, 1, CUBIC, 0.42154038
75, 100, 3.75, 1, CUBIC, 0.49365023
75, 100, 3.75, 1, CUBIC, 0.5464981
75, 100, 3.75, 1, CUBIC, 0.52635115
75, 100, 3.75, 1, CUBIC, 0.6197729
75, 100, 3.75, 1, CUBIC, 0.48286974
75, 100, 3.75, 1, CUBIC, 0.44828895
75, 100, 3.75, 1, CUBIC, 0.49023324
75, 100, 3.75, 1, CUBIC, 0.5156144
75, 100, 3.75, 1, CUBIC, 0.5341509
75, 100, 3.75, 1, PARABOLIC, 0.7699036
75, 100, 3.75, 1, PARABOLIC, 0.8855646
75, 100, 3.75, 1, PARABOLIC, 0.9081985
75, 100, 3.75, 1, PARABOLIC, 0.94693625
75, 100, 3.75, 1, PARABOLIC, 1.036379
75, 100, 3.75, 1, PARABOLIC, 1.0009115
75, 100, 3.75, 1, PARABOLIC, 0.9134897
75, 100, 3.75, 1, PARABOLIC, 0.79538125
75, 100, 3.75, 1, PARABOLIC, 0.68557215
75, 100, 3.75, 1, PARABOLIC, 0.43445557
75, 100, 3.75, 1, PARABOLIC, 0.45460078
75, 100, 3.75, 1, PARABOLIC, 0.38110796
75, 100, 3.75, 1, PARABOLIC, 0.2921321
75, 100, 3.75, 1, PARABOLIC, 0.2655413
75, 100, 3.75, 1, PARABOLIC, 0.23328243
75, 100, 3.75, 1, PARABOLIC, 0.18767376
75, 100, 3.75, 1, PARABOLIC, 0.23213832
75, 100, 3.75, 1, PARABOLIC, 0.23728195
75, 100, 3.75, 1, PARABOLIC, 0.2143785
75, 100, 3.75, 1, PARABOLIC, 0.22377978
75, 100, 3.75, 1, PARABOLIC, 0.3202965
75, 100, 3.75, 1, PARABOLIC, 0.3960067
75, 100, 3.75, 1, PARABOLIC, 0.4751369
75, 100, 3.75, 1, PARABOLIC, 0.66971016
75, 100, 3.75, 1, PARABOLIC, 0.838551
75, 100, 3.75, 1, PARABOLIC, 1.09968
75, 100, 3.75, 1, PARABOLIC, 1.4326909
75, 100, 3.75, 1, PARABOLIC, 1.74762
75, 100, 3.75, 1, PARABOLIC, 1.9537506
75, 100, 3.75, 1, PARABOLIC, 2.2030091
75, 100, 3.75, 1, PARABOLIC, 2.2270129
75, 100, 3.75, 1, PARABOLIC, 2.2484493
75, 100, 3.75, 1, PARABOLIC, 1.8518764
75, 100, 3.75, 1, PARABOLIC, 1.4954054
75, 100, 3.75, 1, PARABOLIC, 1.146112
75, 100, 3.75, 1, PARABOLIC, 0.85204506
75, 100, 3.75, 1, PARABOLIC, 0.50068873
75, 100, 3.75, 1, PARABOLIC, 0.28832567
75, 100, 3.75, 1, PARABOLIC, 0.21259764
75, 100, 3.75, 1, PARABOLIC, 0.21583757
75, 100, 3.75, 1, PARABOLIC, 0.21805048
75, 100, 3.75, 1, PARABOLIC, 0.24802636
75, 100, 3.75, 1, PARABOLIC, 0.2595193
75, 100, 3.75, 1, PARABOLIC, 0.26802722
75, 100, 3.75, 1, PARABOLIC, 0.27781034
75, 100, 3.75, 1, PARABOLIC, 0.34734797
75, 100, 3.75, 1, PARABOLIC, 0.35043225
75, 100, 3.75, 1, PARABOLIC, 0.4453406
75, 100, 3.75, 1, PARABOLIC, 0.53599817
75, 100, 3.75, 1, PARABOLIC, 0.5964203
75, 100, 3.75, 1, PARABOLIC, 0.7483255
75, 100, 3.75, 1, PARABOLIC, 0.96275467
75, 100, 3.75, 1, PARABOLIC, 1.0723352
75, 100, 3.75, 1, PARABOLIC, 1.200431
75, 100, 3.75, 1, PARABOLIC, 1.4266889
75, 100, 3.75, 1, PARABOLIC, 1.3395338
75, 100, 3.75, 1, PARABOLIC, 1.1727742
75, 100, 3.75, 1, PARABOLIC, 1.0827608
75, 100, 3.75, 1, PARABOLIC, 1.0476633
75, 100, 3.75, 1, PARABOLIC, 0.8985057
75, 100, 3.75, 1, PARABOLIC, 0.6855888
75, 100, 3.75, 1, PARABOLIC, 0.5945211
75, 100, 3.75, 1, PARABOLIC, 0.42967948
75, 100, 3.75, 1, PARABOLIC, 0.32693863
75, 100, 3.75, 1, PARABOLIC, 0.25386998
75, 100, 3.75, 1, PARABOLIC, 0.1766585
75, 100, 3.75, 1, PARABOLIC, 0.21730024
75, 100, 3.75, 1, PARABOLIC, 0.21875145
75, 100, 3.75, 1, PARABOLIC, 0.23742755
75, 100, 3.75, 1, PARABOLIC, 0.24256533
75, 100, 3.75, 1, BLAIS_RIOUX, 0.12508859
75, 100, 3.75, 1, BLAIS_RIOUX, 0.12615862
75, 100, 3.75, 1, BLAIS_RIOUX, 0.12677813
75, 100, 3.75, 1, BLAIS_RIOUX, 0.111709625
75, 100, 3.75, 1, BLAIS_RIOUX, 0.1386237
75, 100, 3.75, 1, BLAIS_RIOUX, 4.908943
75, 100, 3.75, 1, BLAIS_RIOUX, 3.0017133
75, 100, 3.75, 1, BLAIS_RIOUX, 0.23465389
75, 100, 3.75, 1, BLAIS_RIOUX, 0.21120676
75, 100, 3.75, 1, BLAIS_RIOUX, 0.20666894
75, 100, 3.75, 1, BLAIS_RIOUX, 0.203375
75, 100, 3.75, 1, BLAIS_RIOUX, 0.25900254
75, 100, 3.75, 1, BLAIS_RIOUX, 0.33680338
75, 100, 3.75, 1, BLAIS_RIOUX, 0.31350428
75, 100, 3.75, 1, BLAIS_RIOUX, 0.32920417
75, 100, 3.75, 1, BLAIS_RIOUX, 0.2949631
75, 100, 3.75, 1, BLAIS_RIOUX, 4.223633
75, 100, 3.75, 1, BLAIS_RIOUX, 5.4866295
75, 100, 3.75, 1, BLAIS_RIOUX, 5.2097373
75, 100, 3.75, 1, BLAIS_RIOUX, 4.0653477
75, 100, 3.75, 1, BLAIS_RIOUX, 2.9583857
75, 100, 3.75, 1, BLAIS_RIOUX, 0.059904
75, 100, 3.75, 1, BLAIS_RIOUX, 0.03988679
75, 100, 3.75, 1, BLAIS_RIOUX, 0.048596676
75, 100, 3.75, 1, BLAIS_RIOUX, 0.038962938
75, 100, 3.75, 1, BLAIS_RIOUX, 0.047317132
75, 100, 3.75, 1, BLAIS_RIOUX, 0.04436713
75, 100, 3.75, 1, BLAIS_RIOUX, 0.053868487
75, 100, 3.75, 1, BLAIS_RIOUX, 0.036775347
75, 100, 3.75, 1, BLAIS_RIOUX, 1.6289269
75, 100, 3.75, 1, BLAIS_RIOUX, 2.9841058
75, 100, 3.75, 1, BLAIS_RIOUX, 3.081962
75, 100, 3.75, 1, BLAIS_RIOUX, 1.9834173
75, 100, 3.75, 1, BLAIS_RIOUX, 0.5330547
75, 100, 3.75, 1, BLAIS_RIOUX, 0.5463893
75, 100, 3.75, 1, BLAIS_RIOUX, 0.60779077
75, 100, 3.75, 1, BLAIS_RIOUX, 0.5547157
75, 100, 3.75, 1, BLAIS_RIOUX, 0.48464856
75, 100, 3.75, 1, BLAIS_RIOUX, 0.40168783
75, 100, 3.75, 1, BLAIS_RIOUX, 0.3217217
75, 100, 3.75, 1, BLAIS_RIOUX, 3.2153811
75, 100, 3.75, 1, BLAIS_RIOUX, 5.361663
75, 100, 3.75, 1, BLAIS_RIOUX, 5.1363077
75, 100, 3.75, 1, BLAIS_RIOUX, 2.979628
75, 100, 3.75, 1, BLAIS_RIOUX, 0.011130666
75, 100, 3.75, 1, BLAIS_RIOUX, 0.027706536
75, 100, 3.75, 1, BLAIS_RIOUX, 0.022950932
75, 100, 3.75, 1, BLAIS_RIOUX, 0.026516227
75, 100, 3.75, 1, BLAIS_RIOUX, 0.020515908
75, 100, 3.75, 1, BLAIS_RIOUX, 0.029616006
75, 100, 3.75, 1, BLAIS_RIOUX, 0.031735234
75, 100, 3.75, 1, BLAIS_RIOUX, 0.027879981
75, 100, 3.75, 1, BLAIS_RIOUX, 0.024567924
75, 100, 3.75, 1, BLAIS_RIOUX, 3.0400586
75, 100, 3.75, 1, BLAIS_RIOUX, 1.8566058
75, 100, 3.75, 1, BLAIS_RIOUX, 0.38294044
75, 100, 3.75, 1, BLAIS_RIOUX, 0.34551919
75, 100, 3.75, 1, BLAIS_RIOUX, 0.41097638
75, 100, 3.75, 1, BLAIS_RIOUX, 0.48237345
75, 100, 3.75, 1, BLAIS_RIOUX, 0.5384435
75, 100, 3.75, 1, BLAIS_RIOUX, 0.5508388
75, 100, 3.75, 1, BLAIS_RIOUX, 0.5441829
75, 100, 3.75, 1, BLAIS_RIOUX, 0.5144183
75, 100, 3.75, 1, BLAIS_RIOUX, 3.3345773
75, 100, 3.75, 1, BLAIS_RIOUX, 4.3585844
75, 100, 3.75, 1, BLAIS_RIOUX, 5.397201
75, 100, 3.75, 1, BLAIS_RIOUX, 5.5322804
75, 100, 3.75, 1, BLAIS_RIOUX, 3.160404
75, 100, 3.75, 1, BLAIS_RIOUX, 0.03848727
75, 100, 3.75, 1, BLAIS_RIOUX, 0.029518062
75, 100, 3.75, 1, COM, 1.2833416
75, 100, 3.75, 1, COM, 1.2231246
75, 100, 3.75, 1, COM, 1.0643753
75, 100, 3.75, 1, COM, 0.8684367
75, 100, 3.75, 1, COM, 0.834353
75, 100, 3.75, 1, COM, 0.9217974
75, 100, 3.75, 1, COM, 0.7893765
75, 100, 3.75, 1, COM, 0.7396768
75, 100, 3.75, 1, COM, 0.7080797
75, 100, 3.75, 1, COM, 0.807753
75, 100, 3.75, 1, COM, 0.74205047
75, 100, 3.75, 1, COM, 1.1001859
75, 100, 3.75, 1, COM, 1.1380172
75, 100, 3.75, 1, COM, 1.1975453
75, 100, 3.75, 1, COM, 1.3996857
75, 100, 3.75, 1, COM, 1.6800373
75, 100, 3.75, 1, COM, 1.734077
75, 100, 3.75, 1, COM, 1.481375
75, 100, 3.75, 1, COM, 0.9361078
75, 100, 3.75, 1, COM, 0.81115544
75, 100, 3.75, 1, COM, 0.7305837
75, 100, 3.75, 1, COM, 1.0057592
75, 100, 3.75, 1, COM, 0.8448691
75, 100, 3.75, 1, COM, 0.91825724
75, 100, 3.75, 1, COM, 0.8720357
75, 100, 3.75, 1, COM, 0.7332827
75, 100, 3.75, 1, COM, 0.78899777
75, 100, 3.75, 1, COM, 0.91274476
75, 100, 3.75, 1, COM, 0.72750574
75, 100, 3.75, 1, COM, 0.61580414
75, 100, 3.75, 1, COM, 0.69442445
75, 100, 3.75, 1, COM, 0.7336587
75, 100, 3.75, 1, COM, 0.74148417
75, 100, 3.75, 1, COM, 0.693268
75, 100, 3.75, 1, COM, 0.812502
75, 100, 3.75, 1, COM, 1.027727
75, 100, 3.75, 1, COM, 1.1641235
75, 100, 3.75, 1, COM, 1.1616578
75, 100, 3.75, 1, COM, 1.2501953
75, 100, 3.75, 1, COM, 1.3339372
75, 100, 3.75, 1, COM, 1.5275326
75, 100, 3.75, 1, COM, 1.6426536
75, 100, 3.75, 1, COM, 1.495097
75, 100, 3.75, 1, COM, 1.0520382
75, 100, 3.75, 1, COM, 0.70956886
75, 100, 3.75, 1, COM, 0.44950232
75, 100, 3.75, 1, COM, 0.41746378
75, 100, 3.75, 1, COM, 0.4558594
75, 100, 3.75, 1, COM, 0.35674953
75, 100, 3.75, 1, COM, 0.30655825
75, 100, 3.75, 1, COM, 0.214853
75, 100, 3.75, 1, COM, 0.20734972
75, 100, 3.75, 1, COM, 0.26520547
75, 100, 3.75, 1, COM, 0.2727834
75, 100, 3.75, 1, COM, 0.38738585
75, 100, 3.75, 1, COM, 0.38121942
75, 100, 3.75, 1, COM, 0.46329987
75, 100, 3.75, 1, COM, 0.48152262
75, 100, 3.75, 1, COM, 0.56596625
75, 100, 3.75, 1, COM, 0.7526482
75, 100, 3.75, 1, COM, 0.8934294
75, 100, 3.75, 1, COM, 0.99560267
75, 100, 3.75, 1, COM, 1.1502638
75, 100, 3.75, 1, COM, 1.3058983
75, 100, 3.75, 1, COM, 1.6770754
75, 100, 3.75, 1, COM, 1.6908457
75, 100, 3.75, 1, COM, 1.2393929
75, 100, 3.75, 1, COM, 1.5697559
75, 100, 3.75, 1, COM, 1.1871802
75, 100, 3.75, 1, COM, 1.0111527
75, 100, 3.75, 1, MICROCHIP, 0.61131066
75, 100, 3.75, 1, MICROCHIP, 0.54005426
75, 100, 3.75, 1, MICROCHIP, 0.42634016
75, 100, 3.75, 1, MICROCHIP, 0.3647408
75, 100, 3.75, 1, MICROCHIP, 0.31517297
75, 100, 3.75, 1, MICROCHIP, 0.29758704
75, 100, 3.75, 1, MICROCHIP, 0.2651055
75, 100, 3.75, 1, MICROCHIP, 0.2772534
75, 100, 3.75, 1, MICROCHIP, 0.2863634
75, 100, 3.75, 1, MICROCHIP, 0.28908375
75, 100, 3.75, 1, MICROCHIP, 0.34091672
75, 100, 3.75, 1, MICROCHIP, 0.50867695
75, 100, 3.75, 1, MICROCHIP, 0.70938396
75, 100, 3.75, 1, MICROCHIP, 0.7698586
75, 100, 3.75, 1, MICROCHIP, 0.96592724
75, 100, 3.75, 1, MICROCHIP, 1.0480062
75, 100, 3.75, 1, MICROCHIP, 0.9392883
75, 100, 3.75, 1, MICROCHIP, 0.80051136
75, 100, 3.75, 1, MICROCHIP, 1.0580679
75, 100, 3.75, 1, MICROCHIP, 1.2374868
75, 100, 3.75, 1, MICROCHIP, 1.2294328
75, 100, 3.75, 1, MICROCHIP, 0.53175914
75, 100, 3.75, 1, MICROCHIP, 0.6269044
75, 100, 3.75, 1, MICROCHIP, 0.76279813
75, 100, 3.75, 1, MICROCHIP, 0.84850645
75, 100, 3.75, 1, MICROCHIP, 0.89542717
75, 100, 3.75, 1, MICROCHIP, 0.9587611
75, 100, 3.75, 1, MICROCHIP, 0.95610815
75, 100, 3.75, 1, MICROCHIP, 0.90493006
75, 100, 3.75, 1, MICROCHIP, 0.792957
75, 100, 3.75, 1, MICROCHIP, 0.7257351
75, 100, 3.75, 1, MICROCHIP, 0.7209829
75, 100, 3.75, 1, MICROCHIP, 0.6785483
75, 100, 3.75, 1, MICROCHIP, 0.7120236
75, 100, 3.75, 1, MICROCHIP, 0.80425495
75, 100, 3.75, 1, MICROCHIP, 1.0320309
75, 100, 3.75, 1, MICROCHIP, 1.051105
75, 100, 3.75, 1, MICROCHIP, 1.0782137
75, 100, 3.75, 1, MICROCHIP, 1.0235412
75, 100, 3.75, 1, MICROCHIP, 0.9451215
75, 100, 3.75, 1, MICROCHIP, 1.1560092
75, 100, 3.75, 1, MICROCHIP, 0.84678346
75, 100, 3.75, 1, MICROCHIP, 1.208078
75, 100, 3.75, 1, MICROCHIP, 1.2401875
75, 100, 3.75, 1, MICROCHIP, 0.5689172
75, 100, 3.75, 1, MICROCHIP, 0.42185912
75, 100, 3.75, 1, MICROCHIP, 0.47883606
75, 100, 3.75, 1, MICROCHIP, 0.49639565
75, 100, 3.75, 1, MICROCHIP, 0.43752855
75, 100, 3.75, 1, MICROCHIP, 0.40869182
75, 100, 3.75, 1, MICROCHIP, 0.33852354
75, 100, 3.75, 1, MICROCHIP, 0.33375648
75, 100, 3.75, 1, MICROCHIP, 0.31959096
75, 100, 3.75, 1, MICROCHIP, 0.37160468
75, 100, 3.75, 1, MICROCHIP, 0.47490072
75, 100, 3.75, 1, MICROCHIP, 0.4945827
75, 100, 3.75, 1, MICROCHIP, 0.48007324
75, 100, 3.75, 1, MICROCHIP, 0.6332737
75, 100, 3.75, 1, MICROCHIP, 0.8094582
75, 100, 3.75, 1, MICROCHIP, 0.97789055
75, 100, 3.75, 1, MICROCHIP, 1.0921835
75, 100, 3.75, 1, MICROCHIP, 1.1804292
75, 100, 3.75, 1, MICROCHIP, 1.2039789
75, 100, 3.75, 1, MICROCHIP, 1.7856063
75, 100, 3.75, 1, MICROCHIP, 1.6890538
75, 100, 3.75, 1, MICROCHIP, 1.1810352
75, 100, 3.75, 1, MICROCHIP, 0.6599751
75, 100, 3.75, 1, MICROCHIP, 0.79528785
75, 100, 3.75, 1, MICROCHIP, 0.5956014
75, 100, 3.75, 1, MICROCHIP, 0.678002
95, 55, 1.25, 0, NAIVE, 5.9604645E-8
95, 55, 1.25, 0, NAIVE, 2.9802322E-8
95, 55, 1.25, 0, NAIVE, 0.0
95, 55, 1.25, 0, NAIVE, 2.3841858E-7
95, 55, 1.25, 0, NAIVE, 7.1525574E-7
95, 55, 1.25, 0, NAIVE, 4.7683716E-7
95, 55, 1.25, 0, NAIVE, 4.7683716E-7
95, 55, 1.25, 0, NAIVE, 4.7683716E-7
95, 55, 1.25, 0, NAIVE, 4.7683716E-7
95, 55, 1.25, 0, NAIVE, 10.316771
95, 55, 1.25, 0, NAIVE, 11.143385
95, 55, 1.25, 0, NAIVE, 11.5345
95, 55, 1.25, 0, NAIVE, 11.143385
95, 55, 1.25, 0, NAIVE, 6.6594453
95, 55, 1.25, 0, NAIVE, 9.536743E-7
95, 55, 1.25, 0, NAIVE, 9.536743E-7
95, 55, 1.25, 0, NAIVE, 9.536743E-7
95, 55, 1.25, 0, NAIVE, 4.7683716E-7
95, 55, 1.25, 0, NAIVE, 4.7683716E-7
95, 55, 1.25, 0, NAIVE, 0.0
95, 55, 1.25, 0, NAIVE, 0.0
95, 55, 1.25, 0, NAIVE, 0.0
95, 55, 1.25, 0, NAIVE, 2.3841858E-7
95, 55, 1.25, 0, NAIVE, 0.0
95, 55, 1.25, 0, NAIVE, 0.0
95, 55, 1.25, 0, NAIVE, 1.1920929E-7
95, 55, 1.25, 0, NAIVE, 0.0
95, 55, 1.25, 0, NAIVE, 0.0
95, 55, 1.25, 0, NAIVE, 0.0
95, 55, 1.25, 0, NAIVE, 0.0
95, 55, 1.25, 0, NAIVE, 4.7683716E-7
95, 55, 1.25, 0, NAIVE, 9.536743E-7
95, 55, 1.25, 0, NAIVE, 9.536743E-7
95, 55, 1.25, 0, NAIVE, 9.536743E-7
95, 55, 1.25, 0, NAIVE, 9.536743E-7
95, 55, 1.25, 0, NAIVE, 11.143385
95, 55, 1.25, 0, NAIVE, 11.534499
95, 55, 1.25, 0, NAIVE, 8.934586
95, 55, 1.25, 0, NAIVE, 0.0
95, 55, 1.25, 0, NAIVE, 0.0
95, 55, 1.25, 0, NAIVE, 0.0
95, 55, 1.25, 0, NAIVE, 0.0
95, 55, 1.25, 0, NAIVE, 0.0
95, 55, 1.25, 0, NAIVE, 0.0
95, 55, 1.25, 0, NAIVE, 2.3841858E-7
95, 55, 1.25, 0, NAIVE, 2.3841858E-7
95, 55, 1.25, 0, NAIVE, 1.1920929E-7
95, 55, 1.25, 0, NAIVE, 0.0
95, 55, 1.25, 0, NAIVE, 0.0
95, 55, 1.25, 0, NAIVE, 3.5762787E-7
95, 55, 1.25, 0, NAIVE, 2.3841858E-7
95, 55, 1.25, 0, NAIVE, 2.3841858E-7
95, 55, 1.25, 0, NAIVE, 0.0
95, 55, 1.25, 0, NAIVE, 0.0
95, 55, 1.25, 0, NAIVE, 0.0
95, 55, 1.25, 0, NAIVE, 0.0
95, 55, 1.25, 0, NAIVE, 0.0
95, 55, 1.25, 0, NAIVE, 6.659446
95, 55, 1.25, 0, NAIVE, 10.316771
95, 55, 1.25, 0, NAIVE, 11.534499
95, 55, 1.25, 0, NAIVE, 11.534499
95, 55, 1.25, 0, NAIVE, 11.534499
95, 55, 1.25, 0, NAIVE, 8.934585
95, 55, 1.25, 0, NAIVE, 0.0
95, 55, 1.25, 0, NAIVE, 4.7683716E-7
95, 55, 1.25, 0, NAIVE, 4.7683716E-7
95, 55, 1.25, 0, NAIVE, 4.7683716E-7
95, 55, 1.25, 0, NAIVE, 2.3841858E-7
95, 55, 1.25, 0, NAIVE, 2.3841858E-7
95, 55, 1.25, 0, NAIVE, 0.0
95, 55, 1.25, 0, LINEAR, 1.3801475
95, 55, 1.25, 0, LINEAR, 1.6911824
95, 55, 1.25, 0, LINEAR, 2.0137553
95, 55, 1.25, 0, LINEAR, 2.2571754
95, 55, 1.25, 0, LINEAR, 2.527296
95, 55, 1.25, 0, LINEAR, 2.6792796
95, 55, 1.25, 0, LINEAR, 2.489603
95, 55, 1.25, 0, LINEAR, 2.3143153
95, 55, 1.25, 0, LINEAR, 2.1162596
95, 55, 1.25, 0, LINEAR, 4.13294
95, 55, 1.25, 0, LINEAR, 4.105385
95, 55, 1.25, 0, LINEAR, 3.964355
95, 55, 1.25, 0, LINEAR, 3.6399915
95, 55, 1.25, 0, LINEAR, 2.126075
95, 55, 1.25, 0, LINEAR, 1.040144
95, 55, 1.25, 0, LINEAR, 1.2925831
95, 55, 1.25, 0, LINEAR, 1.3137217
95, 55, 1.25, 0, LINEAR, 1.5277151
95, 55, 1.25, 0, LINEAR, 1.6273768
95, 55, 1.25, 0, LINEAR, 1.5941954
95, 55, 1.25, 0, LINEAR, 1.4532607
95, 55, 1.25, 0, LINEAR, 1.1355915
95, 55, 1.25, 0, LINEAR, 0.6354318
95, 55, 1.25, 0, LINEAR, 0.5904483
95, 55, 1.25, 0, LINEAR, 0.50208086
95, 55, 1.25, 0, LINEAR, 0.67368335
95, 55, 1.25, 0, LINEAR, 0.9234156
95, 55, 1.25, 0, LINEAR, 1.2497172
95, 55, 1.25, 0, LINEAR, 1.3848779
95, 55, 1.25, 0, LINEAR, 1.4181939
95, 55, 1.25, 0, LINEAR, 1.3880056
95, 55, 1.25, 0, LINEAR, 1.0787857
95, 55, 1.25, 0, LINEAR, 0.88903964
95, 55, 1.25, 0, LINEAR, 0.7979444
95, 55, 1.25, 0, LINEAR, 1.0542456
95, 55, 1.25, 0, LINEAR, 3.878488
95, 55, 1.25, 0, LINEAR, 3.7415922
95, 55, 1.25, 0, LINEAR, 2.8389237
95, 55, 1.25, 0, LINEAR, 1.0285809
95, 55, 1.25, 0, LINEAR, 1.433573
95, 55, 1.25, 0, LINEAR, 1.5303596
95, 55, 1.25, 0, LINEAR, 1.6210624
95, 55, 1.25, 0, LINEAR, 1.7821283
95, 55, 1.25, 0, LINEAR, 1.6245764
95, 55, 1.25, 0, LINEAR, 1.5070182
95, 55, 1.25, 0, LINEAR, 1.2281631
95, 55, 1.25, 0, LINEAR, 0.73992383
95, 55, 1.25, 0, LINEAR, 0.26967192
95, 55, 1.25, 0, LINEAR, 0.38167706
